lcr name:,KeySight E4980A
Name and description of Resistor under test: ,100 ohm
lcr name:,KeySight E4980A
Name and description of Resistor under test: ,100 ohm
lcr name:,KeySight E4980A
Name and description of Resistor under test: ,100 ohm
2024-04-18,14:05:33
select the freq range,"[50, 100]"
20.0,-2.499618375e-07,-8.393963567e-05,0.00999632,6.81816e-07
20.0,6.036118016e-08,-5.695632676e-05,0.00999638,4.43849e-07
20.0,-2.495822744e-07,-1.970590018e-05,0.00999631,8.8902e-07
20.0,-2.052913217e-07,-3.203096751e-05,0.00999624,6.76773e-07
20.0,-3.506955225e-07,-4.86735411e-06,0.00999634,4.00469e-07
Freq,20,Rs,-5.27231051178125e-05,2.9437118010026894e-05,Ls,-9.541946240365625e-08,1.6823795739064607e-07
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 20;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
30.0,2.456388334e-07,2.696040277e-06,0.0100005,2.36705e-07
30.0,-4.310603588e-08,2.199014994e-05,0.0100005,6.9633e-08
30.0,-2.57963339e-08,2.785131994e-05,0.0100006,1.20601e-07
30.0,8.168227541e-08,4.158396736e-05,0.0100005,1.33792e-07
30.0,8.908529159e-09,1.770933697e-05,0.0100004,4.57825e-07
30.0,1.870921941e-07,2.092450682e-05,0.0100005,2.50823e-07
30.0,-1.095231644e-07,4.481800779e-05,0.0100005,1.58012e-07
30.0,6.224458973e-08,3.50962919e-05,0.0100005,3.79708e-07
30.0,4.045663072e-08,6.572185675e-06,0.0100006,1.10745e-07
30.0,-1.606081773e-07,4.688591604e-05,0.0100005,1.61933e-07
30.0,6.697268501e-08,1.215620905e-05,0.0100004,1.34547e-07
30.0,5.099075951e-08,1.312929941e-05,0.0100005,4.31469e-07
30.0,-8.432932873e-08,1.739873953e-05,0.0100005,5.73344e-07
30.0,-2.796786561e-07,2.958336402e-05,0.0100004,2.41629e-07
30.0,-9.403573353e-08,2.137003095e-05,0.0100005,2.84595e-07
30.0,3.366147597e-07,2.148540473e-05,0.0100004,1.4606e-07
Freq,30,Rs,2.3828173150125e-05,1.3066329557762376e-05,Ls,1.77202391811875e-08,1.5437257763386626e-07
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 30;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
40.0,-7.516425048e-08,5.916418806e-06,0.00999977,2.37371e-07
40.0,-1.641414677e-07,-3.778140757e-06,0.00999975,2.51193e-07
40.0,-1.684327465e-07,-1.616507751e-05,0.00999978,1.33342e-07
40.0,-4.971019026e-08,2.776897071e-05,0.00999983,1.04535e-07
40.0,3.465462431e-08,-1.080859118e-05,0.00999972,3.40741e-07
40.0,-1.004689686e-07,-1.791184194e-06,0.00999953,3.15539e-07
40.0,-8.314995679e-09,-7.923259968e-07,0.00999976,7.38354e-09
40.0,-7.378961161e-08,1.613786066e-05,0.00999967,3.91032e-07
40.0,-1.940749921e-07,-4.10416266e-06,0.00999979,3.04634e-07
40.0,-1.078818966e-07,-1.110405215e-05,0.00999974,2.28884e-07
40.0,-1.48192723e-08,1.257153701e-05,0.00999956,3.8465e-07
40.0,-6.048246625e-08,5.682442243e-06,0.00999966,4.41059e-07
40.0,8.774161317e-09,-2.49759267e-05,0.00999967,2.41804e-07
40.0,-1.256771422e-09,-1.720631804e-05,0.00999978,1.98918e-07
40.0,2.509559567e-08,1.129985412e-05,0.00999969,2.73029e-07
40.0,-3.411941237e-08,-9.46623349e-06,0.00999966,1.97276e-07
Freq,40,Rs,-1.3009330705499997e-06,1.3912454129175989e-05,Ls,-6.150829128587499e-08,7.05990073733212e-08
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 40;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
50.0,-3.348302601e-09,6.87427234e-06,0.010031,5.05336e-07
50.0,6.952800386e-08,3.538636264e-05,0.0100312,5.31185e-07
50.0,5.268293324e-08,1.110638234e-05,0.0100311,2.29996e-07
50.0,1.821331753e-07,3.473997224e-06,0.0100311,6.96716e-07
50.0,3.87055488e-08,1.102335378e-05,0.010031,2.44648e-07
50.0,1.245711922e-07,-3.984405414e-05,0.0100311,2.12596e-07
50.0,6.977777645e-08,-3.266760611e-05,0.0100313,1.68247e-07
50.0,9.984669009e-08,-2.404849881e-05,0.0100311,2.06451e-07
50.0,5.256848457e-08,-3.169258575e-05,0.0100312,3.33464e-07
50.0,1.014828467e-07,-2.66875824e-05,0.0100313,1.67743e-07
50.0,-7.179613699e-09,-1.045641185e-06,0.0100311,1.78477e-07
50.0,8.0963487e-08,6.917840312e-06,0.0100312,3.7592e-08
50.0,7.203563208e-08,-1.708046345e-05,0.0100312,5.4528e-07
50.0,1.881544227e-07,-1.034386426e-05,0.0100311,2.87786e-07
50.0,1.86051251e-07,-3.300145797e-05,0.0100313,6.36146e-07
50.0,1.021523673e-07,-2.421514369e-05,0.0100311,2.73738e-07
Freq,50,Rs,-1.0365293070562501e-05,2.1463475518238522e-05,Ls,8.8132868436875e-08,5.982170205377886e-08
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 50;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
70.0,1.289833433e-09,1.045668072e-05,0.0100284,1.21568e-07
70.0,-1.463434249e-08,-1.389464232e-05,0.0100284,2.18776e-07
70.0,3.356434596e-09,-7.154188337e-07,0.0100284,3.34843e-07
70.0,-1.698247566e-08,-8.924770308e-06,0.0100284,1.6719e-07
70.0,-2.159206193e-08,-2.749584662e-05,0.0100284,4.45537e-08
70.0,5.241318973e-08,-2.836166662e-05,0.0100282,2.89992e-07
70.0,-4.593518348e-09,2.051228424e-07,0.0100284,1.07721e-07
70.0,5.63252142e-08,-2.764597077e-06,0.0100285,1.4122e-07
70.0,-9.486618745e-09,-2.187320967e-06,0.0100286,3.24837e-08
70.0,7.015297204e-09,-3.942285392e-06,0.0100286,1.59715e-07
70.0,7.944233053e-09,8.896333903e-06,0.0100285,2.36924e-07
70.0,-2.042890585e-08,-1.373019645e-05,0.0100285,3.20313e-07
70.0,1.307648127e-08,-8.748992801e-06,0.0100285,2.24918e-07
70.0,-1.309803603e-08,-6.783018129e-06,0.0100286,6.56151e-08
70.0,-1.898463805e-08,-1.782336462e-05,0.0100284,1.58598e-07
70.0,-7.848737031e-09,1.297495832e-06,0.0100284,8.69232e-08
Freq,70,Rs,-7.15728042751875e-06,1.1138311822167633e-05,Ls,8.607093345e-10,2.3515764703670088e-08
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 70;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
100.0,-1.776695183e-08,-2.483996795e-05,0.0100219,2.18127e-07
100.0,-6.667847327e-09,-3.416360853e-05,0.010022,1.07211e-07
100.0,2.892861095e-08,-1.974475842e-05,0.010022,2.02342e-07
100.0,1.018205968e-08,-5.885258176e-06,0.010022,1.95546e-07
100.0,-1.092548721e-08,2.606552172e-06,0.0100219,1.6422e-07
100.0,1.846157938e-08,-1.354335306e-05,0.010022,3.91636e-07
100.0,1.675637277e-08,-4.672848414e-06,0.010022,2.03861e-07
100.0,-8.561764131e-09,-1.887133448e-05,0.0100218,2.07873e-07
100.0,3.193877113e-08,-1.642263306e-05,0.0100218,4.29821e-07
100.0,3.292757886e-08,-1.787009907e-05,0.0100219,3.22971e-07
100.0,4.644117571e-08,-2.62868967e-05,0.010022,3.55677e-07
100.0,1.879944947e-08,-2.614094712e-05,0.010022,2.3784e-07
100.0,6.192032149e-08,-1.877297237e-05,0.0100221,4.1992e-07
100.0,4.347537559e-08,-1.660592116e-05,0.0100222,2.92118e-07
100.0,2.126640387e-08,-1.975823901e-05,0.010022,2.4025e-07
100.0,-8.758433632e-09,-4.446341722e-06,0.010022,4.04773e-07
Freq,100,Rs,-1.6588664191875e-05,9.576496150719833e-06,Ls,1.7401075923125e-08,2.329219869824276e-08
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 100;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
200.0,1.063460658e-08,5.60072573e-06,0.0100168,2.05344e-07
200.0,1.670098659e-08,-2.149623716e-05,0.0100169,2.31586e-08
200.0,1.640669322e-08,1.548629178e-05,0.0100169,1.61721e-07
200.0,-2.831122567e-09,-9.572935742e-06,0.0100168,1.59952e-07
200.0,8.858018836e-09,1.315074823e-05,0.0100167,3.54644e-07
200.0,4.949642035e-09,-7.282972562e-06,0.0100168,8.31942e-08
200.0,2.284080177e-08,-2.95483622e-06,0.0100167,1.78813e-07
200.0,2.425709961e-08,-6.474631203e-06,0.0100168,3.1224e-07
200.0,7.455547678e-09,-1.653330651e-05,0.0100167,2.19759e-07
200.0,1.978760311e-08,5.56215243e-06,0.0100168,2.95136e-07
200.0,2.370285653e-08,1.036782611e-05,0.0100168,1.1991e-07
200.0,6.967806815e-09,-3.439135478e-06,0.0100168,9.29104e-08
200.0,2.155679133e-08,-1.451595199e-05,0.0100167,1.47921e-07
200.0,1.202901979e-08,1.143688053e-05,0.0100168,4.42623e-08
200.0,2.119385959e-08,8.293687824e-06,0.0100167,2.09879e-07
200.0,2.594050794e-08,-1.068867595e-05,0.0100168,2.89951e-07
Freq,200,Rs,-1.4412731363125e-06,1.1594474372914706e-05,Ls,1.50281699285625e-08,8.397393721453988e-09
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 200;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
300.0,2.568056032e-09,-5.532327302e-06,0.0100164,6.49934e-08
300.0,1.029320211e-08,-2.483753073e-06,0.0100164,1.27686e-07
300.0,1.648624986e-08,2.054734184e-05,0.0100164,1.17124e-07
300.0,-3.515883534e-09,1.360403556e-05,0.0100163,1.75018e-07
300.0,9.831280218e-09,1.117503918e-05,0.0100164,8.94155e-08
300.0,5.219105122e-10,7.193868017e-06,0.0100164,1.93589e-07
300.0,8.482127835e-09,6.270360535e-06,0.0100165,2.17653e-07
300.0,2.375330401e-09,1.355176653e-05,0.0100164,5.87485e-08
300.0,-7.625670376e-09,9.955131143e-06,0.0100164,6.10611e-08
300.0,-1.160537915e-09,-4.905137813e-06,0.0100165,1.29565e-07
300.0,-6.817143211e-11,2.503241375e-06,0.0100164,2.06627e-07
300.0,-6.829847233e-09,3.85641409e-07,0.0100165,5.02186e-08
300.0,-3.527860886e-09,-1.322545379e-07,0.0100165,2.04837e-07
300.0,-9.379056038e-09,2.696054056e-06,0.0100164,9.48491e-08
300.0,-1.069596648e-09,1.072638607e-05,0.0100165,1.76305e-07
300.0,6.447018607e-09,-1.239803558e-05,0.0100163,9.24573e-08
Freq,300,Rs,4.57233483806875e-06,8.620798914369996e-06,Ls,1.4892844695681252e-09,7.234179002812474e-09
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 300;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
500.0,-4.684665936e-09,-7.35409184e-06,0.0100207,5.33763e-08
500.0,-2.219862264e-09,-3.813741503e-06,0.0100208,7.16219e-08
500.0,1.260972709e-09,7.227495405e-07,0.0100206,6.83337e-08
500.0,-3.847817156e-10,-2.596432092e-06,0.0100207,3.54629e-08
500.0,6.287567546e-11,-1.327832044e-06,0.0100207,1.07102e-07
500.0,2.605639613e-09,-9.186276754e-06,0.0100207,1.00198e-07
500.0,-1.09214474e-09,9.462059906e-06,0.0100206,1.00428e-07
500.0,-2.55481298e-09,6.500736717e-07,0.0100206,1.86038e-07
500.0,-1.087808004e-09,-3.995803245e-06,0.0100207,7.09103e-08
500.0,4.712300957e-10,-8.961250107e-06,0.0100207,3.33443e-08
500.0,4.421476062e-09,1.098304687e-05,0.0100208,6.39584e-08
500.0,-2.551616236e-09,2.67496588e-06,0.0100206,2.60156e-08
500.0,-2.330755337e-09,-1.060157838e-07,0.0100206,2.19039e-08
500.0,-2.686186005e-10,-4.729673535e-06,0.0100207,1.35816e-07
500.0,1.265262451e-09,1.515853745e-06,0.0100208,5.32414e-08
500.0,-1.147380341e-09,7.249731993e-06,0.0100207,5.03002e-08
Freq,500,Rs,-5.507897060999998e-07,6.0466623654536656e-06,Ls,-5.1468684674625e-10,2.2327000026880888e-09
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 500;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 1;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
800.0,-1.84662742e-09,7.544059162e-06,0.0100343,9.86633e-09
800.0,-1.010070299e-09,8.624721574e-06,0.0100343,1.21715e-07
800.0,-1.460169635e-09,6.474858281e-06,0.0100343,9.42996e-08
800.0,8.891995029e-10,1.807751851e-05,0.0100343,3.37392e-08
800.0,-3.158783985e-10,1.650191745e-05,0.0100344,4.43073e-08
800.0,3.413057432e-10,-3.170552013e-06,0.0100343,1.5253e-07
800.0,-3.409471164e-10,9.641585854e-06,0.0100344,1.79126e-07
800.0,-1.248751434e-09,1.589451939e-05,0.0100343,6.23273e-08
800.0,4.484111307e-10,-1.10243952e-07,0.0100344,5.42858e-08
800.0,-1.270633508e-09,3.164402386e-06,0.0100342,1.46232e-07
800.0,-1.166187324e-09,1.200633766e-05,0.0100342,1.29441e-07
800.0,-2.169791555e-09,8.164972599e-08,0.0100344,1.03021e-07
